Destination Port,Flow Duration,Total Fwd Packets,Total Backward Packets,Total Length of Fwd Packets,Total Length of Bwd Packets,Fwd Packet Length Max,Fwd Packet Length Min,Fwd Packet Length Mean,Fwd Packet Length Std,Bwd Packet Length Max,Bwd Packet Length Min,Bwd Packet Length Mean,Bwd Packet Length Std,Flow Bytes/s,Flow Packets/s,Flow IAT Mean,Flow IAT Std,Flow IAT Max,Flow IAT Min,Fwd IAT Total,Fwd IAT Mean,Fwd IAT Std,Fwd IAT Max,Fwd IAT Min,Bwd IAT Total,Bwd IAT Mean,Bwd IAT Std,Bwd IAT Max,Bwd IAT Min,Fwd PSH Flags,Bwd PSH Flags,Fwd URG Flags,Bwd URG Flags,Fwd Header Length,Bwd Header Length,Fwd Packets/s,Bwd Packets/s,Min Packet Length,Max Packet Length,Packet Length Mean,Packet Length Std,Packet Length Variance,FIN Flag Count,SYN Flag Count,RST Flag Count,PSH Flag Count,ACK Flag Count,URG Flag Count,CWE Flag Count,ECE Flag Count,Down/Up Ratio,Average Packet Size,Avg Fwd Segment Size,Avg Bwd Segment Size,Fwd Header Length.1,Fwd Avg Bytes/Bulk,Fwd Avg Packets/Bulk,Fwd Avg Bulk Rate,Bwd Avg Bytes/Bulk,Bwd Avg Packets/Bulk,Bwd Avg Bulk Rate,Subflow Fwd Packets,Subflow Fwd Bytes,Subflow Bwd Packets,Subflow Bwd Bytes,Init_Win_bytes_forward,Init_Win_bytes_backward,act_data_pkt_fwd,min_seg_size_forward,Active Mean,Active Std,Active Max,Active Min,Idle Mean,Idle Std,Idle Max,Idle Min,Actual
0.8961470969710842,2.0833333680555561e-07,0.0,3.4333585112957496e-06,4.6511627906976743e-07,9.36035378131062e-09,0.00024174053182917003,0.0025806451612903226,0.0010099553089844351,0.0,0.00030721966205837174,0.0020718232044198894,0.001034393586759762,0.0,0.0002317720836149622,0.02,2.0833333333333333e-07,0.0,2.0833333333333333e-07,2.0833333333333333e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.305790340734413e-06,3.4333514385399194e-06,0.013333333333333334,0.02,0.004143646408839779,0.00024174053182917003,0.0017979452242701827,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.00641025641025641,0.002311643883935461,0.0010099553089844351,0.001034393586759762,4.305790340734413e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.6618822287340085e-07,3.4333585112957496e-06,9.36035378131062e-09,0.00187685969329366,0.0038910505836575876,0.0,0.14492753623188406,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
0.006759746700236515,0.00882516681375278,2.7440237449521405e-05,2.4033509579070247e-05,5.953488372093023e-05,6.2386757952435275e-06,0.016317485898468976,0.0,0.01846775440489033,0.02201382429459375,0.08207885304659499,0.0,0.09848904500756939,0.08411782092521188,2.1735062307408747e-06,3.3049423694610593e-06,0.000678858984375,0.0014896553159610448,0.0022148666666666665,8.333333333333334e-09,0.006610191666666667,0.0011016985677083334,0.0016917719369594394,0.0022112083333333333,2.925e-06,0.006649508333333333,0.0011082514322916666,0.0017247704935993758,0.0022173083333333335,8.333333333333334e-09,0.0,0.0,0.0,0.0,4.994716795251919e-05,3.982687668706306e-05,2.20329491297404e-06,3.3049423694610593e-06,0.0,0.06458501208702659,0.0952311617209151,0.11086747759943646,0.012284631696428572,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.00641025641025641,0.08745719360889159,0.01846775440489033,0.09848904500756939,4.994716795251919e-05,0.0,0.0,0.0,0.0,0.0,0.0,2.7440237449521405e-05,5.967209252779531e-05,2.4033509579070247e-05,6.2386757952435275e-06,0.44556343938353554,0.0010681315327687496,1.4457761649341448e-05,0.2318840579710145,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
0.8110322728313115,0.5914046098567435,2.286686454126783e-05,3.090022660166174e-05,0.000900232558139535,9.672365574020972e-08,0.29069298952457695,0.0,0.3257947500898957,0.43827065743260807,0.0010240655401945725,0.0,0.0011876370719605177,0.0006470056550989164,7.943480728294024e-08,5.284030735492706e-08,0.0422431875,0.21462197334668676,0.5683333333333334,0.0,0.5916666666666667,0.11833333333333333,0.36878156273740315,0.5825,1.2583333333333333e-06,0.5825,0.07283784166666667,0.2842995030823752,0.5683333333333334,0.0,0.0,0.0,0.0,0.0,2.8418216248847125e-05,3.296017380998322e-05,2.8181495765844983e-08,6.340836733579635e-08,0.0,0.29069298952457695,0.21876873088229173,0.4321496873425593,0.1866475,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.00641025641025641,0.20001712851364195,0.3257947500898957,0.0011876370719605177,2.8418216248847125e-05,0.0,0.0,0.0,0.0,0.0,0.0,2.286686454126783e-05,0.0009023073053714673,3.090022660166174e-05,9.672365574020972e-08,0.0034943160143434807,0.003906309605554284,1.9277015532455264e-05,0.14492753623188406,0.01552700909090909,0.0,0.01552700909090909,0.01552700909090909,0.5683333333333334,0.0,0.5683333333333334,0.5683333333333334,0
0.5105058365758754,5.250000087500001e-07,0.0,3.4333585112957496e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0079365078125,5.250000000000001e-07,0.0,5.250000000000001e-07,5.250000000000001e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.88926454517506e-06,5.493362301663871e-06,0.005291005208333334,0.0079365078125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.00641025641025641,0.0,0.0,0.0,6.88926454517506e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.4333585112957496e-06,0.0,0.0018005645838101779,0.004654001678492409,0.0,0.2318840579710145,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
0.0012207217517357137,0.9729412328823538,7.774733944031063e-05,5.150037766943624e-05,6.798449612403101e-05,2.3276079736192408e-06,0.017445608380338436,0.0,0.00820121102378384,0.019619733394037314,0.03819764464925755,0.0,0.017147947103748465,0.032032064456512986,9.797541243277392e-09,7.066202908754349e-08,0.030404412500000002,0.05580572838782672,0.08333333333333333,2.75e-07,0.975,0.0572318375,0.05336748510642563,0.08333333333333333,4.5500000000000005e-06,0.9333333333333333,0.06665360416666667,0.04819238466822059,0.08333333333333333,0.00016210833333333335,0.0,0.0,0.0,0.0,8.008770033766008e-05,7.622040193558621e-05,5.13905684153239e-08,6.423820555210113e-08,0.0,0.030056406124093472,0.020879078782790498,0.04231701833447917,0.0017897152273995537,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.01843866817920984,0.00820121102378384,0.017147947103748465,8.008770033766008e-05,0.0,0.0,0.0,0.0,0.0,0.0,7.774733944031063e-05,6.81411785766621e-05,5.150037766943624e-05,2.3276079736192408e-06,0.1250019073777371,0.005355916685740444,6.265030048047961e-05,0.14492753623188406,0.0017954842329545454,0.007553840425531914,0.01639262727272727,0.00033390909090909093,0.08318619166666667,0.0008250774646456437,0.08333333333333333,0.08159583333333334,0
0.0012207217517357137,0.0009163166819386113,9.146745816507133e-06,2.4033509579070247e-05,2.0155038759689923e-06,1.8107604389945394e-05,0.0008058017727639,0.0,0.0014588243887090975,0.0014403288775090243,0.22427035330261136,0.0,0.28586205021388245,0.21505136192919075,5.108398562560354e-05,2.2735954284667968e-05,0.0001018129638671875,0.00042720860330989065,0.0009068583333333333,8.333333333333334e-09,5.6166666666666665e-06,2.8083333333333333e-06,5.616540254167348e-06,5.6083333333333336e-06,8.333333333333334e-09,0.0009151916666666667,0.00015253194986979168,0.0005253118618216519,0.0009068583333333333,1.6666666666666667e-08,0.0,0.0,0.0,0.0,1.5500845226643888e-05,2.6093470932903387e-05,9.094381332397462e-06,3.183033561706543e-05,0.0,0.17647058823529413,0.31690145327321356,0.33801027805738565,0.11418619419642857,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.01282051282051282,0.2987928270061509,0.0014588243887090975,0.28586205021388245,1.5500845226643888e-05,0.0,0.0,0.0,0.0,0.0,0.0,9.146745816507133e-06,2.020148965784737e-06,2.4033509579070247e-05,1.8107604389945394e-05,0.1250019073777371,0.0034943160143434807,9.638507766227632e-06,0.14492753623188406,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
0.5002212558175021,2.500000041666667e-07,0.0,3.4333585112957496e-06,1.5503875968992249e-07,9.36035378131062e-09,8.058017727639001e-05,0.0008602150537634409,0.0003366517696614784,0.0,0.00030721966205837174,0.0020718232044198894,0.001034393586759762,0.0,0.00012876226364520288,0.016666666015624998,2.5e-07,0.0,2.5e-07,2.5e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.166948408881295e-06,3.4333514385399194e-06,0.011111110677083334,0.016666666015624998,0.0013812154696132596,0.00024174053182917003,0.000998858434113238,0.00048808835937582236,2.3809524519102915e-07,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.00641025641025641,0.0012842466021863671,0.0003366517696614784,0.001034393586759762,5.166948408881295e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5539607429113362e-07,3.4333585112957496e-06,9.36035378131062e-09,0.015625238422217136,0.0,0.0,0.17391304347826086,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
0.0012207217517357137,0.6966593116109885,2.7440237449521405e-05,2.0600151067774497e-05,2.558139534883721e-05,1.8088883682382772e-05,0.013053988718775182,0.0,0.007935363050290235,0.01713582875152588,0.2965693804403482,0.0,0.3331609344022067,0.26614993900849115,6.887737597328637e-08,3.8876008242368697e-08,0.058054941666666665,0.2841972284425907,0.6958333333333333,3.3333333333333334e-08,0.6958333333333333,0.11583333333333333,0.40305933619696943,0.6958333333333333,3.3333333333333334e-08,0.0012201666666666667,0.00024403333333333335,0.0006969650441678232,0.0011177416666666668,3.75e-07,0.0,0.0,0.0,0.0,4.736369374807854e-05,3.433351438539919e-05,2.7910980085531873e-08,3.5885546356439586e-08,0.0,0.23336019339242547,0.25524400690412136,0.35238241213404364,0.12410297991071428,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.23560985378338234,0.007935363050290235,0.3331609344022067,4.736369374807854e-05,0.0,0.0,0.0,0.0,0.0,0.0,2.7440237449521405e-05,2.5640352258037045e-05,2.0600151067774497e-05,1.8088883682382772e-05,0.0041809719996948195,0.003585870145723659,9.638507766227632e-06,0.14492753623188406,1.8181818181818182e-05,0.0,1.8181818181818182e-05,1.8181818181818182e-05,0.6958333333333333,0.0,0.6958333333333333,0.6958333333333333,1
0.8026398107881285,6.66666677777778e-08,0.0,3.4333585112957496e-06,4.6511627906976743e-07,9.36035378131062e-09,0.00024174053182917003,0.0025806451612903226,0.0010099553089844351,0.0,0.00030721966205837174,0.0020718232044198894,0.001034393586759762,0.0,0.0007242877612967569,0.0625,6.666666666666667e-08,0.0,6.666666666666667e-08,6.666666666666667e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.305790340734413e-06,3.4333514385399194e-06,0.04166666666666667,0.0625,0.004143646408839779,0.00024174053182917003,0.0017979452242701827,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.00641025641025641,0.002311643883935461,0.0010099553089844351,0.001034393586759762,4.305790340734413e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.6618822287340085e-07,3.4333585112957496e-06,9.36035378131062e-09,0.0004730296787975891,0.0038910505836575876,0.0,0.14492753623188406,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
0.0008087281605249103,2.1416667023611116e-06,4.573372908253567e-06,6.866717022591499e-06,7.286821705426357e-06,3.4321297198138936e-07,0.0018936341659951653,0.02021505376344086,0.007911316587044743,0.0,0.0056323604710701485,0.03798342541436464,0.01896388242392897,0.0,0.0005899516355591962,0.003891050537109375,7.138888676961263e-07,1.7088970028700324e-06,2.108333333333333e-06,1.6666666666666667e-08,1.6666666666666667e-08,1.6666666666666667e-08,0.0,1.6666666666666667e-08,1.6666666666666667e-08,1.6666666666666667e-08,1.6666666666666667e-08,0.0,1.6666666666666667e-08,1.6666666666666667e-08,0.0,0.0,0.0,0.0,1.377852909035012e-05,1.0986724603327741e-05,0.0025940336914062503,0.003891050537109375,0.0324585635359116,0.004431909750201451,0.021635273284235635,0.007292899822944064,5.315624782017299e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00641025641025641,0.023180651169463926,0.007911316587044743,0.01896388242392897,1.377852909035012e-05,0.0,0.0,0.0,0.0,0.0,0.0,4.573372908253567e-06,7.30361549168328e-06,6.866717022591499e-06,3.4321297198138936e-07,0.0,0.0,4.819253883113816e-06,0.2318840579710145,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
0.0008087281605249103,0.00039370000656166677,0.0,3.4333585112957496e-06,4.34108527131783e-06,2.7145025965800796e-07,0.0022562449637389204,0.024086021505376344,0.009426249550521395,0.0,0.00890937019969278,0.060082872928176795,0.0299974140160331,0.0,2.35072096150295e-06,1.058335494995117e-05,0.00039370000000000003,0.0,0.00039370000000000003,0.00039370000000000003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.88926454517506e-06,5.493362301663871e-06,7.055569966634115e-06,1.058335494995117e-05,0.03867403314917127,0.007010475423045931,0.028567352658805875,0.014398607458206564,0.000207202388218471,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00641025641025641,0.036729452822530095,0.009426249550521395,0.0299974140160331,6.88926454517506e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.351090080151741e-06,3.4333585112957496e-06,2.7145025965800796e-07,0.0,0.0,0.0,0.2318840579710145,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
0.0008087281605249103,0.0004131083402184723,0.0,3.4333585112957496e-06,3.875968992248062e-06,1.0296389159441682e-07,0.0020145044319097504,0.021505376344086023,0.00841629424153696,0.0,0.003379416282642089,0.022790055248618782,0.011378329454357383,0.0,1.1298808914172493e-06,1.0086135864257812e-05,0.00041310833333333335,0.0,0.00041310833333333335,0.00041310833333333335,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.305790340734413e-06,3.4333514385399194e-06,6.724090576171875e-06,1.0086135864257812e-05,0.03453038674033149,0.0026591458501208703,0.016581050020568533,0.0019523534375032894,3.8095239230564664e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00641025641025641,0.021318493596293692,0.00841629424153696,0.011378329454357383,4.305790340734413e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.88490185727834e-06,3.4333585112957496e-06,1.0296389159441682e-07,0.0,0.0,0.0,0.14492753623188406,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
